"postcode","postcode_space","postcode area","Average download speed (Mbit/s)","Maximum download speed (Mbit/s)","Minimum download speed (Mbit/s)","Average upload speed (Mbit/s)","Maximum upload speed (Mbit/s)","Minimum upload speed (Mbit/s)","Average data usage (GB)","All Premises","Connected Premises","lsoa_area","city"
"PL231JB","PL23 1JB","PL",3.18635263316264,4.01998014693324,1.96009478404727,1.58923520511658,2.39789527279837,0.587786664902119,4.0943445622221,22,22,"Cornwall 035B","Cornwall"
"PL231JD","PL23 1JD","PL",3.28091121578765,4.14946386144318,1.88706964903238,1.66770682055808,2.58776403522771,0.693147180559945,4.51085950651685,28,28,"Cornwall 035B","Cornwall"
"PL231JE","PL23 1JE","PL",3.63230910262554,4.36309862478836,3.17805383034795,2.09186406167839,3.00568260440716,1.41098697371026,5.82304589548302,8,8,"Cornwall 035B","Cornwall"
"PL231JH","PL23 1JH","PL",3.1904763503465,3.58351893845611,1.54756250871601,1.7227665977411,2.12823170584927,0.693147180559945,4.45434729625351,8,8,"Cornwall 035B","Cornwall"
"PL231JJ","PL23 1JJ","PL",3.74004774068834,4.2017030805426,2.72785282839839,2.26176309847379,2.92852352386054,0.693147180559945,5.55682806169954,34,34,"Cornwall 035B","Cornwall"
"PL231JL","PL23 1JL","PL",3.67122451887522,4.39321382406445,1.96009478404727,2.24070968927596,3.04452243772342,0.78845736036427,4.23410650459726,33,33,"Cornwall 035D","Cornwall"
"PL231JN","PL23 1JN","PL",2.99573227355399,3.71113006304876,2.00148000021012,1.16315080980568,2.39789527279837,0.53062825106217,3.36729582998647,11,11,"Cornwall 035B","Cornwall"
"PL231JS","PL23 1JS","PL",2.9391619220656,3.71357206670431,2.2082744135228,1.25276296849537,2.54944517092557,0.336472236621213,4.63472898822964,19,19,"Cornwall 035B","Cornwall"
"PL231JT","PL23 1JT","PL",3.11794990627824,3.91800507710569,2.01490302054226,1.28093384546206,2.16332302566054,0.587786664902119,5.01727983681492,7,7,"Cornwall 035B","Cornwall"
"PL231JU","PL23 1JU","PL",2.64617479738412,2.90142159408275,2.46809953147162,0.741937344729377,0.832909122935104,0.587786664902119,3.95124371858143,14,14,"Cornwall 035B","Cornwall"
"PL231JX","PL23 1JX","PL",3.32143241319329,4.30000279919529,2.53369681395743,1.85629799036563,3.04452243772342,0.641853886172395,3.98898404656427,15,15,"Cornwall 035D","Cornwall"
"PL231JY","PL23 1JY","PL",2.83321334405622,3.71357206670431,2.07944154167984,1.06471073699243,2.39789527279837,0.641853886172395,4.59511985013459,15,15,"Cornwall 035B","Cornwall"
"PL231JZ","PL23 1JZ","PL",2.37024374146786,2.76631910922619,1.77495235091167,0.693147180559945,0.832909122935104,0.470003629245736,4.29045944114839,11,11,"Cornwall 035B","Cornwall"
"PL231LA","PL23 1LA","PL",3.73289633953071,4.39321382406445,0.993251773010283,2.33214389523559,3.04452243772342,0.53062825106217,5.05624580534831,20,20,"Cornwall 035B","Cornwall"
"PL231LD","PL23 1LD","PL",2.9338568698359,3.58351893845611,0.832909122935104,1.33500106673234,2.14006616349627,0.405465108108164,4.18965474202643,8,8,"Cornwall 035B","Cornwall"
"PL231LE","PL23 1LE","PL",3.3499040872746,3.67122451887522,1.30833281965018,1.90210752639692,2.3887627892351,0.53062825106217,4.45434729625351,11,11,"Cornwall 035B","Cornwall"
"PL231LF","PL23 1LF","PL",3.34286180464919,3.98154906807676,1.33500106673234,2.07944154167984,2.50143595173921,0.336472236621213,3.78418963391826,12,12,"Cornwall 035B","Cornwall"
"PL231LG","PL23 1LG","PL",3.48431228837266,4.03069453514564,0.916290731874155,2.09186406167839,2.39789527279837,0.336472236621213,3.25809653802148,16,16,"Cornwall 035B","Cornwall"
"PL231LH","PL23 1LH","PL",2.96010509591084,3.63230910262554,0.993251773010283,1.6094379124341,2.19722457733622,0.336472236621213,4.96284463025991,5,5,"Cornwall 035B","Cornwall"
"PL231LJ","PL23 1LJ","PL",3.20274644293832,3.64283551561253,0.832909122935104,1.93152141160321,2.2512917986065,0.336472236621213,4.29045944114839,13,13,"Cornwall 035B","Cornwall"
"PL231LL","PL23 1LL","PL",3.3322045101752,3.86911550441687,0.993251773010283,1.90210752639692,2.39789527279837,0.587786664902119,4.81218435537242,20,20,"Cornwall 035B","Cornwall"
"PL231LN","PL23 1LN","PL",3.15273602236366,3.69386699562498,0.8754687373539,1.88706964903238,2.16332302566054,0.470003629245736,4.11087386417331,8,8,"Cornwall 035B","Cornwall"
"PL231LW","PL23 1LW","PL",3.38439026334577,4.01998014693324,1.38629436111989,1.87180217690159,2.39789527279837,0.336472236621213,4.26267987704132,12,12,"Cornwall 035B","Cornwall"
"PL231LX","PL23 1LX","PL",3.00568260440716,4.02535169073515,0.916290731874155,1.28093384546206,2.39789527279837,0.336472236621213,5.06259503302697,43,43,"Cornwall 028D","Cornwall"
"PL231LY","PL23 1LY","PL",2.55722731136763,3.25809653802148,1.06471073699243,1.22377543162212,1.64865862558738,0.53062825106217,3.25809653802148,9,9,"Cornwall 028D","Cornwall"
"PL231LZ","PL23 1LZ","PL",3.84374416467485,4.34898678059568,0.53062825106217,2.64617479738412,3.04452243772342,0.336472236621213,6.69084227741856,6,6,"Cornwall 028D","Cornwall"
"PL231NA","PL23 1NA","PL",3.69137633431252,4.2017030805426,0.78845736036427,2.30258509299405,3.04452243772342,0.641853886172395,3.61091791264422,12,12,"Cornwall 028D","Cornwall"
"PL231NB","PL23 1NB","PL",2.71469474382088,3.17805383034795,1.1314021114911,0.587786664902119,1.30833281965018,0.262364264467491,4.31748811353631,16,16,"Cornwall 028D","Cornwall"
"PL231ND","PL23 1ND","PL",2.82137888640921,3.58351893845611,1.06471073699243,1.02961941718116,2.17475172148416,0.336472236621213,4.55387689160054,41,41,"Cornwall 028D","Cornwall"
"PL231NF","PL23 1NF","PL",3.79997350161952,4.3502779363593,1.62924053973028,2.46809953147162,3.04452243772342,0.470003629245736,5.64544689764324,15,15,"Cornwall 028D","Cornwall"
"PL231NL","PL23 1NL","PL",1.22377543162212,1.66770682055808,0.78845736036427,0.587786664902119,0.693147180559945,0.336472236621213,3.52636052461616,5,5,"Cornwall 028D","Cornwall"
"PL231NP","PL23 1NP","PL",2.02814824729229,2.56494935746154,0.741937344729377,0.693147180559945,0.78845736036427,0.336472236621213,4.52178857704904,8,8,"Cornwall 028D","Cornwall"
"PL231NQ","PL23 1NQ","PL",2.33214389523559,2.76000994003292,1.87180217690159,0.693147180559945,0.78845736036427,0.336472236621213,3.2188758248682,20,20,"Cornwall 028D","Cornwall"
"PL231PA","PL23 1PA","PL",3.32862668882732,4.39444915467244,2.09186406167839,1.70474809223843,3.04452243772342,0.336472236621213,4.27666611901606,10,10,"Cornwall 028D","Cornwall"
"PL231PB","PL23 1PB","PL",3.67882911826043,4.39197696552705,2.96010509591084,2.17475172148416,3.04452243772342,0.741937344729377,4.9272536851572,28,28,"Cornwall 028D","Cornwall"
"PL231PF","PL23 1PF","PL",3.22684399451738,3.86283276123737,2.02814824729229,1.33500106673234,2.39789527279837,0.336472236621213,3.91202300542815,8,8,"Cornwall 028D","Cornwall"
"PL231PG","PL23 1PG","PL",3.85862222870103,4.37701409285034,3.12236492448736,2.37954613413017,3.04452243772342,0.741937344729377,4.45434729625351,20,20,"Cornwall 028D","Cornwall"
"PL231PH","PL23 1PH","PL",3.75887182593397,4.39444915467244,2.2082744135228,2.24070968927596,3.04452243772342,0.336472236621213,4.96284463025991,50,50,"Cornwall 028D","Cornwall"
"PL231PJ","PL23 1PJ","PL",3.53514535417189,3.9926809084456,2.06686275947298,2.16332302566054,2.56494935746154,0.78845736036427,3.25809653802148,23,23,"Cornwall 028D","Cornwall"
"PL231PL","PL23 1PL","PL",3.36729582998647,4.16976120150686,2.28238238567653,1.64865862558738,2.56494935746154,0.262364264467491,3.98898404656427,61,61,"Cornwall 028D","Cornwall"
"PL231PN","PL23 1PN","PL",3.05400118167797,3.5055573969864,2.2082744135228,0.8754687373539,1.43508452528932,0.336472236621213,3.58351893845611,5,5,"Cornwall 028D","Cornwall"
"PL231PP","PL23 1PP","PL",3.51749783735832,4.12552017969055,2.2082744135228,2.11625551480255,3.04452243772342,0.336472236621213,4.21950770517611,10,10,"Cornwall 028D","Cornwall"
"PL231PQ","PL23 1PQ","PL",3.35689712276558,4.31748811353631,1.84054963339749,1.64865862558738,3.04452243772342,0.262364264467491,3.73766961828337,36,36,"Cornwall 028D","Cornwall"
"PL231PR","PL23 1PR","PL",3.6609942506244,4.21950770517611,2.2082744135228,2.28238238567653,3.04452243772342,0.336472236621213,3.8286413964891,22,22,"Cornwall 028D","Cornwall"
"PL231PT","PL23 1PT","PL",3.42100000895834,4.0943445622221,1.09861228866811,1.85629799036563,2.68102152871429,0.336472236621213,4.74493212836325,16,16,"Cornwall 028D","Cornwall"
"PL231PW","PL23 1PW","PL",3.53222564406856,4.06388535473739,2.77881927199042,2.15176220325946,2.77258872223978,0.405465108108164,4.61512051684126,7,7,"Cornwall 028D","Cornwall"
"PL231PX","PL23 1PX","PL",2.55722731136763,3.14415227867226,1.79175946922805,1.19392246847243,1.84054963339749,0.336472236621213,3.36729582998647,5,5,"Cornwall 028D","Cornwall"
"PL231PY","PL23 1PY","PL",3.70622809244855,4.30271282795416,3.03013370027132,2.2082744135228,3.04452243772342,0.741937344729377,4.85203026391962,8,8,"Cornwall 028D","Cornwall"
"PL231QA","PL23 1QA","PL",3.75653810258775,4.15418456257812,3.08648663682246,2.45100509811232,3.04452243772342,0.78845736036427,2.83321334405622,6,6,"Cornwall 028D","Cornwall"
"PL231QB","PL23 1QB","PL",3.77045944110636,4.12874598893943,2.24070968927596,2.40694510831829,2.95491027903374,0.587786664902119,6.17170059741091,6,6,"Cornwall 028D","Cornwall"
"PL231QE","PL23 1QE","PL",4.1415461637064,4.39444915467244,3.15700042115011,2.80336038090653,3.04452243772342,0.741937344729377,5.20948615284142,9,9,"Cornwall 028D","Cornwall"
"PL231QG","PL23 1QG","PL",3.59731226058845,4.33467293829041,1.38629436111989,2.30258509299405,3.01062088604774,0.336472236621213,6.40687998606931,10,10,"Cornwall 028D","Cornwall"
"PL231QH","PL23 1QH","PL",3.99452422693989,4.39444915467244,2.2082744135228,2.64617479738412,3.04452243772342,0.336472236621213,4.65396035015752,21,21,"Cornwall 028D","Cornwall"
"PL231QJ","PL23 1QJ","PL",3.82209829790016,4.39444915467244,1.19392246847243,2.43361335540045,3.04452243772342,0.405465108108164,4.17438726989564,26,26,"Cornwall 028D","Cornwall"
"PL231QL","PL23 1QL","PL",3.8649313978943,4.23700086262362,2.2082744135228,2.63188884013665,3.04452243772342,0.336472236621213,4.93447393313069,15,15,"Cornwall 028D","Cornwall"
"PL231QP","PL23 1QP","PL",4.02891675689965,4.39444915467244,3.04452243772342,2.68102152871429,3.04452243772342,0.587786664902119,5.0998664278242,21,21,"Cornwall 028D","Cornwall"
"PL231QQ","PL23 1QQ","PL",3.83729945923221,4.39444915467244,3.21486780347066,2.29253475714054,3.04452243772342,0.741937344729377,3.66356164612965,7,7,"Cornwall 028D","Cornwall"
"PL231QR","PL23 1QR","PL",3.71600812150219,4.39444915467244,2.10413415427021,2.31253542384721,3.04452243772342,0.336472236621213,5.32787616878958,50,50,"Cornwall 028D","Cornwall"
"PL231QS","PL23 1QS","PL",3.6988297849671,4.33073334028633,2.2082744135228,2.30258509299405,3.04452243772342,0.336472236621213,3.80666248977032,16,16,"Cornwall 028D","Cornwall"
"PL23AA","PL2 3AA","PL",3.25424296870549,4.61512051684126,2.2082744135228,0.916290731874155,1.94591014905531,0.336472236621213,5.57215403217776,8,8,"Plymouth 024D","Plymouth"
"PL23AE","PL2 3AE","PL",4.46705688385846,5.30330490805908,0.470003629245736,1.93152141160321,2.56494935746154,0.405465108108164,5.11799381241676,29,29,"Plymouth 024D","Plymouth"
"PL23AF","PL2 3AF","PL",4.21360798304892,5.30330490805908,2.64617479738412,1.93152141160321,3.04452243772342,0.587786664902119,5.96870755998537,40,40,"Plymouth 020D","Plymouth"
"PL23AG","PL2 3AG","PL",4.20618404397764,5.03043792139244,2.63188884013665,1.75785791755237,2.56494935746154,0.641853886172395,5.48893772615669,42,42,"Plymouth 024D","Plymouth"
"PL23AH","PL2 3AH","PL",4.46705688385846,5.30330490805908,1.41098697371026,2.00148000021012,3.04452243772342,0.0953101798043249,5.54907608489522,15,15,"Plymouth 024D","Plymouth"
"PL23AJ","PL2 3AJ","PL",4.42962561347316,5.30330490805908,1.62924053973028,1.88706964903238,3.04452243772342,0.336472236621213,5.75574221358691,28,28,"Plymouth 024D","Plymouth"
"PL23AL","PL2 3AL","PL",4.34120464015363,5.30330490805908,2.2082744135228,1.80828877117927,3.04452243772342,0.336472236621213,5.17048399503815,26,26,"Plymouth 024D","Plymouth"
"PL23AN","PL2 3AN","PL",4.47506150064107,5.30330490805908,2.83321334405622,1.88706964903238,2.56494935746154,0.587786664902119,5.50938833662798,25,25,"Plymouth 024D","Plymouth"
"PL23AP","PL2 3AP","PL",4.07243972683405,5.30330490805908,2.72785282839839,2.11625551480255,3.04452243772342,0.641853886172395,5.28826703069454,43,43,"Plymouth 024D","Plymouth"
"PL23AQ","PL2 3AQ","PL",4.42124734782716,5.30330490805908,2.37024374146786,1.85629799036563,3.04452243772342,0.693147180559945,5.72358510195238,60,60,"Plymouth 024D","Plymouth"
"PL23AR","PL2 3AR","PL",3.97781074596615,4.67562864963665,1.64865862558738,1.6094379124341,2.39789527279837,0.587786664902119,5.24174701505964,38,38,"Plymouth 024D","Plymouth"
"PL23AT","PL2 3AT","PL",4.38452351487247,5.30330490805908,2.58021682959233,2.01490302054226,3.04452243772342,0.53062825106217,5.18738580584075,34,34,"Plymouth 024D","Plymouth"
"PL23AU","PL2 3AU","PL",3.87535902105655,4.67562864963665,2.58776403522771,1.30833281965018,1.94591014905531,0.470003629245736,5.72031177660741,14,14,"Plymouth 024D","Plymouth"
"PL23AW","PL2 3AW","PL",4.13516655674236,5.30330490805908,2.27212588550934,1.68639895357023,2.56494935746154,0.53062825106217,5.14166355650266,44,44,"Plymouth 024D","Plymouth"
"PL23AX","PL2 3AX","PL",4.43675153436313,5.30330490805908,1.82454929205105,2.10413415427021,3.04452243772342,0.262364264467491,5.52942908751142,66,66,"Plymouth 024D","Plymouth"
"PL23AY","PL2 3AY","PL",4.25277179881662,5.30330490805908,1.09861228866811,1.64865862558738,2.56494935746154,0.470003629245736,5.41610040220442,36,36,"Plymouth 024D","Plymouth"
"PL23AZ","PL2 3AZ","PL",4.54116485601218,5.70711026474888,3.12236492448736,2.05412373369555,3.04452243772342,0.693147180559945,5.44241771052179,33,33,"Plymouth 024D","Plymouth"
"PL23BA","PL2 3BA","PL",4.05871738457895,4.61512051684126,2.11625551480255,2.01490302054226,3.04452243772342,0.693147180559945,5.61312810638807,33,33,"Plymouth 024D","Plymouth"
"PL23BB","PL2 3BB","PL",4.13995507347415,5.30330490805908,2.83907846350861,1.96009478404727,3.04452243772342,0.641853886172395,5.45958551414416,32,32,"Plymouth 024D","Plymouth"
"PL23BL","PL2 3BL","PL",3.72569342723665,5.01727983681492,1.62924053973028,1.64865862558738,2.82731362192903,0.336472236621213,5.08759633523238,24,24,"Plymouth 020D","Plymouth"
"PL23BN","PL2 3BN","PL",4.39444915467244,5.30330490805908,2.68784749378469,1.94591014905531,2.56494935746154,0.78845736036427,4.54329478227,13,13,"Plymouth 020D","Plymouth"
"PL23BP","PL2 3BP","PL",3.67376581630389,4.3554259528767,1.7404661748405,2.40694510831829,3.04452243772342,0.587786664902119,5.8111409929767,31,31,"Plymouth 013A","Plymouth"
"PL23BR","PL2 3BR","PL",3.90600493310258,5.30330490805908,2.32238772029023,1.7227665977411,2.56494935746154,0.587786664902119,6.383506634884,18,18,"Plymouth 013A","Plymouth"
"PL23BS","PL2 3BS","PL",4.52720864451838,5.70711026474888,1.88706964903238,2.02814824729229,3.04452243772342,0.741937344729377,5.31811999384422,21,21,"Plymouth 020D","Plymouth"
"PL23BT","PL2 3BT","PL",4.20916023665068,5.30330490805908,2.84490938381941,1.82454929205105,2.56494935746154,0.693147180559945,5.66988092298052,9,9,"Plymouth 020D","Plymouth"
"PL23BU","PL2 3BU","PL",4.30135873160643,5.30330490805908,2.65324196460721,2.09186406167839,3.04452243772342,0.405465108108164,5.6970934865054,53,53,"Plymouth 020D","Plymouth"
"PL23BX","PL2 3BX","PL",3.43720781918519,4.26267987704132,2.24070968927596,1.38629436111989,1.88706964903238,0.470003629245736,5.18178355029209,17,17,"Plymouth 020D","Plymouth"
"PL23BY","PL2 3BY","PL",3.71600812150219,4.39444915467244,1.91692261218206,2.27212588550934,3.04452243772342,0.693147180559945,4.81218435537242,19,19,"Plymouth 020D","Plymouth"
"PL23BZ","PL2 3BZ","PL",4.60816569496789,5.01727983681492,4.26267987704132,2.00148000021012,2.39789527279837,1.79175946922805,5.99893656194668,5,5,"Plymouth 013E","Plymouth"
"PL23DA","PL2 3DA","PL",4.37826958579617,5.30330490805908,1.50407739677627,2.21920348405499,3.04452243772342,0.336472236621213,4.65396035015752,30,30,"Plymouth 013E","Plymouth"
"PL23DB","PL2 3DB","PL",3.67630067190708,4.32280727501391,1.68639895357023,2.27212588550934,3.04452243772342,0.336472236621213,6.12029741895095,21,21,"Plymouth 020D","Plymouth"
"PL23DH","PL2 3DH","PL",3.93182563272433,5.01727983681492,1.62924053973028,1.66770682055808,2.39789527279837,0.693147180559945,5.46806014113513,5,5,"Plymouth 011E","Plymouth"
"PL23DJ","PL2 3DJ","PL",4.03777421073371,5.30330490805908,1.62924053973028,1.85629799036563,2.56494935746154,0.587786664902119,4.70953020131233,24,24,"Plymouth 013E","Plymouth"
"PL23DN","PL2 3DN","PL",4.15888308335967,5.30330490805908,2.45958884180371,1.88706964903238,2.56494935746154,0.693147180559945,4.82028156560504,13,13,"Plymouth 011D","Plymouth"
"PL23DP","PL2 3DP","PL",4.64439089914137,5.01727983681492,2.76631910922619,2.02814824729229,2.39789527279837,0.78845736036427,5.27811465923052,8,8,"Plymouth 013E","Plymouth"
"PL23DR","PL2 3DR","PL",4.22244456484942,5.30330490805908,1.09861228866811,1.97408102602201,3.04452243772342,0.53062825106217,5.24174701505964,23,23,"Plymouth 013E","Plymouth"
"PL23DS","PL2 3DS","PL",4.34510328056928,5.30330490805908,2.17475172148416,1.91692261218206,2.56494935746154,0.693147180559945,5.53338948872752,36,36,"Plymouth 013E","Plymouth"
"PL23DT","PL2 3DT","PL",4.2570301444992,5.30330490805908,2.07944154167984,1.66770682055808,2.56494935746154,0.336472236621213,5.40267738187228,22,22,"Plymouth 013E","Plymouth"
"PL23DU","PL2 3DU","PL",3.82428409112014,5.01727983681492,2.65324196460721,2.02814824729229,3.04452243772342,0.641853886172395,4.35670882668959,11,11,"Plymouth 013E","Plymouth"
"PL23DW","PL2 3DW","PL",4.33073334028633,5.30330490805908,1.45861502269952,1.87180217690159,2.56494935746154,0.262364264467491,5.15905529921453,47,47,"Plymouth 011E","Plymouth"
"PL23DX","PL2 3DX","PL",4.42843300748804,5.30330490805908,1.6094379124341,2.00148000021012,3.04452243772342,0.336472236621213,5.35658627467201,60,60,"Plymouth 013E","Plymouth"
"PL23DY","PL2 3DY","PL",3.81990771652034,4.61512051684126,2.15176220325946,1.6094379124341,2.07944154167984,0.641853886172395,6.25190388316589,6,6,"Plymouth 013E","Plymouth"
"PL23DZ","PL2 3DZ","PL",4.11087386417331,5.30330490805908,1.80828877117927,1.75785791755237,2.56494935746154,0.587786664902119,4.9272536851572,33,33,"Plymouth 011E","Plymouth"
"PL23EA","PL2 3EA","PL",4.12066187053947,5.30330490805908,1.3609765531356,1.90210752639692,3.04452243772342,0.53062825106217,5.13579843705026,34,34,"Plymouth 013E","Plymouth"
"PL23EB","PL2 3EB","PL",4.52828914165213,5.30330490805908,2.09186406167839,1.97408102602201,2.56494935746154,0.405465108108164,5.01727983681492,37,37,"Plymouth 011E","Plymouth"
"PL23ED","PL2 3ED","PL",4.39691524716763,5.30330490805908,1.87180217690159,1.80828877117927,2.56494935746154,0.587786664902119,5.23644196282995,12,12,"Plymouth 011E","Plymouth"
"PL23EF","PL2 3EF","PL",3.43720781918519,4.16355963124357,2.46809953147162,2.02814824729229,3.04452243772342,0.587786664902119,5.68357976733868,54,54,"Plymouth 011B","Plymouth"
"PL23EG","PL2 3EG","PL",3.55534806148941,4.11414718951828,2.46809953147162,2.2082744135228,3.04452243772342,0.693147180559945,6.18208490671663,12,12,"Plymouth 011B","Plymouth"
"PL23EH","PL2 3EH","PL",4.51085950651685,5.30330490805908,2.94968833505258,1.85629799036563,2.56494935746154,0.693147180559945,5.37063802812766,14,14,"Plymouth 013E","Plymouth"
"PL23EJ","PL2 3EJ","PL",3.52636052461616,4.61512051684126,2.75366071235426,1.19392246847243,1.94591014905531,0.693147180559945,3.36729582998647,8,8,"Plymouth 013E","Plymouth"
"PL23EN","PL2 3EN","PL",4.26127043353808,5.30330490805908,2.3887627892351,1.66770682055808,2.56494935746154,0.641853886172395,5.68697535633982,20,20,"Plymouth 013E","Plymouth"
"PL23EP","PL2 3EP","PL",4.57264699428253,5.30330490805908,2.21920348405499,2.09186406167839,3.04452243772342,0.693147180559945,5.80211837537706,30,30,"Plymouth 013E","Plymouth"
"PL23EQ","PL2 3EQ","PL",3.41114771251532,4.32280727501391,2.36085400111802,1.96009478404727,3.04452243772342,0.693147180559945,5.8664680569333,32,32,"Plymouth 011B","Plymouth"
"PL23ER","PL2 3ER","PL",4.13836144763888,4.67562864963665,3.08190996979504,1.93152141160321,3.04452243772342,0.78845736036427,5.42053499927229,15,15,"Plymouth 013E","Plymouth"
"PL23ES","PL2 3ES","PL",4.24276456734037,5.30330490805908,2.58776403522771,2.32238772029023,3.04452243772342,0.78845736036427,5.03043792139244,16,16,"Plymouth 013E","Plymouth"
"PL23ET","PL2 3ET","PL",4.5485998344997,5.30330490805908,2.80336038090653,2.01490302054226,2.56494935746154,0.832909122935104,5.50125821054473,16,16,"Plymouth 013E","Plymouth"
"PL23EU","PL2 3EU","PL",4.24563400976833,5.30330490805908,2.2512917986065,1.98787434815435,2.56494935746154,0.641853886172395,5.35658627467201,20,20,"Plymouth 013E","Plymouth"
"PL23EW","PL2 3EW","PL",4.57882621064849,5.30330490805908,2.63188884013665,1.91692261218206,2.56494935746154,0.693147180559945,5.27299955856375,24,24,"Plymouth 013E","Plymouth"
"PL23EX","PL2 3EX","PL",4.35414143118435,5.30330490805908,1.93152141160321,2.04122032885964,2.56494935746154,0.741937344729377,5.88332238848828,14,14,"Plymouth 011E","Plymouth"
"PL23EZ","PL2 3EZ","PL",4.11251186617755,5.30330490805908,1.82454929205105,2.09186406167839,3.04452243772342,0.587786664902119,5.605802066296,28,28,"Plymouth 013A","Plymouth"
"PL23FD","PL2 3FD","PL",3.26193531432865,4.1415461637064,1.66770682055808,1.85629799036563,3.01553490085017,0.470003629245736,5.88610403145016,46,46,"Plymouth 011B","Plymouth"
"PL23FE","PL2 3FE","PL",3.42426265459315,4.05871738457895,0.993251773010283,2.21920348405499,3.04452243772342,0.182321556793955,5.90263333340137,28,28,"Plymouth 011B","Plymouth"
"PL23FG","PL2 3FG","PL",3.36729582998647,4.39444915467244,1.38629436111989,1.97408102602201,3.04452243772342,0.53062825106217,5.60947179518496,38,38,"Plymouth 011B","Plymouth"
"PL23HA","PL2 3HA","PL",4.22390976657674,5.30330490805908,1.28093384546206,1.90210752639692,3.04452243772342,0.641853886172395,5.27299955856375,20,20,"Plymouth 013E","Plymouth"
"PL23HB","PL2 3HB","PL",4.51743127168008,5.30330490805908,1.68639895357023,2.2512917986065,3.04452243772342,0.405465108108164,4.81218435537242,36,36,"Plymouth 013E","Plymouth"
"PL23HD","PL2 3HD","PL",4.53044663979215,5.30330490805908,1.90210752639692,1.98787434815435,2.56494935746154,0.693147180559945,5.33271879326537,35,35,"Plymouth 011E","Plymouth"
"PL23HE","PL2 3HE","PL",4.33073334028633,4.67562864963665,2.07944154167984,1.7227665977411,1.94591014905531,0.587786664902119,5.42934562895444,8,8,"Plymouth 011E","Plymouth"
"PL23HF","PL2 3HF","PL",4.41642806139121,5.70711026474888,1.09861228866811,2.06686275947298,3.04452243772342,0.53062825106217,5.29330482472449,63,63,"Plymouth 013A","Plymouth"
"PL23HG","PL2 3HG","PL",4.34898678059568,5.30330490805908,1.48160454092422,1.84054963339749,2.56494935746154,0.336472236621213,5.11198778835654,26,26,"Plymouth 013A","Plymouth"
"PL23HH","PL2 3HH","PL",4.48074010760991,5.30330490805908,2.18605127673809,2.11625551480255,3.04452243772342,0.587786664902119,5.08140436498446,32,32,"Plymouth 011E","Plymouth"
"PL23HJ","PL2 3HJ","PL",4.29728540621879,5.30330490805908,1.7404661748405,1.87180217690159,2.56494935746154,0.336472236621213,5.19295685089021,32,32,"Plymouth 011E","Plymouth"
"PL23HP","PL2 3HP","PL",4.41763506214125,5.30330490805908,1.6094379124341,2.00148000021012,3.04452243772342,0.587786664902119,5.62401750618734,44,44,"Plymouth 011E","Plymouth"
"PL23HQ","PL2 3HQ","PL",3.86911550441687,4.67562864963665,2.50959926237837,1.80828877117927,2.11625551480255,0.78845736036427,5.98141421125448,6,6,"Plymouth 013A","Plymouth"
"PL23HR","PL2 3HR","PL",3.87743156065853,4.61512051684126,2.64617479738412,1.38629436111989,1.94591014905531,0.587786664902119,3.89182029811063,8,8,"Plymouth 013E","Plymouth"
"PL23HS","PL2 3HS","PL",4.62301010411642,5.30330490805908,2.71469474382088,1.97408102602201,2.56494935746154,0.741937344729377,5.14749447681345,49,49,"Plymouth 013E","Plymouth"
"PL23HW","PL2 3HW","PL",4.52936847257181,5.30330490805908,0.955511445027436,1.97408102602201,2.56494935746154,0.182321556793955,5.0998664278242,49,49,"Plymouth 011E","Plymouth"
"PL23HX","PL2 3HX","PL",4.33990170837321,4.67562864963665,3.93182563272433,2.10413415427021,3.04452243772342,1.38629436111989,5.55682806169954,7,7,"Plymouth 013E","Plymouth"
"PL23HY","PL2 3HY","PL",4.23555473077362,5.30330490805908,1.6094379124341,1.94591014905531,3.04452243772342,0.587786664902119,5.4971682252932,32,32,"Plymouth 013A","Plymouth"
"PL23HZ","PL2 3HZ","PL",4.27249074760558,5.30330490805908,1.09861228866811,2.05412373369555,3.04452243772342,0.470003629245736,5.44673737166631,22,22,"Plymouth 013A","Plymouth"
"PL23JA","PL2 3JA","PL",3.97781074596615,5.30330490805908,1.80828877117927,2.00148000021012,3.04452243772342,0.693147180559945,5.19849703126583,19,19,"Plymouth 013A","Plymouth"
"PL23JB","PL2 3JB","PL",3.87949981372259,4.67562864963665,2.05412373369555,1.66770682055808,2.39789527279837,0.641853886172395,5.72358510195238,21,21,"Plymouth 013A","Plymouth"
"PL23JD","PL2 3JD","PL",3.98341300151482,4.67562864963665,2.28238238567653,2.19722457733622,3.04452243772342,0.741937344729377,4.7361984483945,9,9,"Plymouth 013A","Plymouth"
"PL23JE","PL2 3JE","PL",4.36818122785183,5.01727983681492,2.62466859216316,1.77495235091167,2.39789527279837,0.693147180559945,5.24174701505964,12,12,"Plymouth 013A","Plymouth"
"PL23JF","PL2 3JF","PL",4.0342406381524,5.30330490805908,2.43361335540045,1.87180217690159,2.56494935746154,0.741937344729377,6.23244801655052,8,8,"Plymouth 013A","Plymouth"
"PL23JG","PL2 3JG","PL",3.98898404656427,4.61512051684126,2.36085400111802,1.97408102602201,3.03974915897077,0.470003629245736,5.61677109766657,8,8,"Plymouth 013A","Plymouth"
"PL23JH","PL2 3JH","PL",4.53903038348355,5.30330490805908,1.85629799036563,2.10413415427021,2.89591193827178,0.470003629245736,5.60947179518496,30,30,"Plymouth 013A","Plymouth"
